Country Name,Country Code,Series Name,Series Code,2020 [YR2020]
Netherlands,NLD,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,7
Netherlands,NLD,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,74.0566
Netherlands,NLD,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,60.37736
Netherlands,NLD,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,93.39622
Netherlands,NLD,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.2323598
Netherlands,NLD,Regulatory Quality: Estimate,RQ.EST,1.753378
Netherlands,NLD,Regulatory Quality: Number of Sources,RQ.NO.SRC,7
Netherlands,NLD,Regulatory Quality: Percentile Rank,RQ.PER.RNK,96.63461
Netherlands,NLD,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,89.90385
Netherlands,NLD,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,99.51923
Netherlands,NLD,Regulatory Quality: Standard Error,RQ.STD.ERR,0.2324971
Netherlands,NLD,Rule of Law: Estimate,RL.EST,1.759825
Netherlands,NLD,Rule of Law: Number of Sources,RL.NO.SRC,10
Netherlands,NLD,Rule of Law: Percentile Rank,RL.PER.RNK,94.71154
Netherlands,NLD,"Rule of Law: Percentile Rank, Lower Bound of 90% Confidence Interval",RL.PER.RNK.LOWER,90.38461
Netherlands,NLD,"Rule of Law: Percentile Rank, Upper Bound of 90% Confidence Interval",RL.PER.RNK.UPPER,99.51923
Netherlands,NLD,Rule of Law: Standard Error,RL.STD.ERR,0.1557747
Netherlands,NLD,Voice and Accountability: Estimate,VA.EST,1.526045
Netherlands,NLD,Voice and Accountability: Number of Sources,VA.NO.SRC,9
Netherlands,NLD,Voice and Accountability: Percentile Rank,VA.PER.RNK,98.06763
Netherlands,NLD,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,93.71981
Netherlands,NLD,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,99.51691
Netherlands,NLD,Voice and Accountability: Standard Error,VA.STD.ERR,0.1110868
Netherlands Antilles,ANT,Control of Corruption: Estimate,CC.EST,..
Netherlands Antilles,ANT,Control of Corruption: Number of Sources,CC.NO.SRC,..
Netherlands Antilles,ANT,Control of Corruption: Percentile Rank,CC.PER.RNK,..
Netherlands Antilles,ANT,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,..
Netherlands Antilles,ANT,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,..
Netherlands Antilles,ANT,Control of Corruption: Standard Error,CC.STD.ERR,..
Netherlands Antilles,ANT,Government Effectiveness: Estimate,GE.EST,..
Netherlands Antilles,ANT,Government Effectiveness: Number of Sources,GE.NO.SRC,..
Netherlands Antilles,ANT,Government Effectiveness: Percentile Rank,GE.PER.RNK,..
Netherlands Antilles,ANT,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,..
Netherlands Antilles,ANT,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,..
Netherlands Antilles,ANT,Government Effectiveness: Standard Error,GE.STD.ERR,..
Netherlands Antilles,ANT,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,..
Netherlands Antilles,ANT,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,..
Netherlands Antilles,ANT,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,..
Netherlands Antilles,ANT,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,..
Netherlands Antilles,ANT,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,..
Netherlands Antilles,ANT,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,..
Netherlands Antilles,ANT,Regulatory Quality: Estimate,RQ.EST,..
Netherlands Antilles,ANT,Regulatory Quality: Number of Sources,RQ.NO.SRC,..
Netherlands Antilles,ANT,Regulatory Quality: Percentile Rank,RQ.PER.RNK,..
Netherlands Antilles,ANT,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,..
Netherlands Antilles,ANT,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,..
Netherlands Antilles,ANT,Regulatory Quality: Standard Error,RQ.STD.ERR,..
Netherlands Antilles,ANT,Rule of Law: Estimate,RL.EST,..
Netherlands Antilles,ANT,Rule of Law: Number of Sources,RL.NO.SRC,..
Netherlands Antilles,ANT,Rule of Law: Percentile Rank,RL.PER.RNK,..
Netherlands Antilles,ANT,"Rule of Law: Percentile Rank, Lower Bound of 90% Confidence Interval",RL.PER.RNK.LOWER,..
Netherlands Antilles,ANT,"Rule of Law: Percentile Rank, Upper Bound of 90% Confidence Interval",RL.PER.RNK.UPPER,..
Netherlands Antilles,ANT,Rule of Law: Standard Error,RL.STD.ERR,..
Netherlands Antilles,ANT,Voice and Accountability: Estimate,VA.EST,..
Netherlands Antilles,ANT,Voice and Accountability: Number of Sources,VA.NO.SRC,..
Netherlands Antilles,ANT,Voice and Accountability: Percentile Rank,VA.PER.RNK,..
Netherlands Antilles,ANT,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,..
Netherlands Antilles,ANT,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,..
Netherlands Antilles,ANT,Voice and Accountability: Standard Error,VA.STD.ERR,..
New Zealand,NZL,Control of Corruption: Estimate,CC.EST,2.150458
New Zealand,NZL,Control of Corruption: Number of Sources,CC.NO.SRC,8
New Zealand,NZL,Control of Corruption: Percentile Rank,CC.PER.RNK,98.55769
New Zealand,NZL,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,95.19231
New Zealand,NZL,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,100
New Zealand,NZL,Control of Corruption: Standard Error,CC.STD.ERR,0.1607822
New Zealand,NZL,Government Effectiveness: Estimate,GE.EST,1.589406
New Zealand,NZL,Government Effectiveness: Number of Sources,GE.NO.SRC,6
New Zealand,NZL,Government Effectiveness: Percentile Rank,GE.PER.RNK,92.78846
New Zealand,NZL,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,85.57692
New Zealand,NZL,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,99.03846
New Zealand,NZL,Government Effectiveness: Standard Error,GE.STD.ERR,0.2544763
New Zealand,NZL,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.486
New Zealand,NZL,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,8
New Zealand,NZL,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,97.64151
New Zealand,NZL,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,91.03773
New Zealand,NZL,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,99.52831
New Zealand,NZL,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.2158216
New Zealand,NZL,Regulatory Quality: Estimate,RQ.EST,1.877044
New Zealand,NZL,Regulatory Quality: Number of Sources,RQ.NO.SRC,7
New Zealand,NZL,Regulatory Quality: Percentile Rank,RQ.PER.RNK,99.51923
New Zealand,NZL,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,92.30769
New Zealand,NZL,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,100
New Zealand,NZL,Regulatory Quality: Standard Error,RQ.STD.ERR,0.2324971
New Zealand,NZL,Rule of Law: Estimate,RL.EST,1.883367
New Zealand,NZL,Rule of Law: Number of Sources,RL.NO.SRC,9
New Zealand,NZL,Rule of Law: Percentile Rank,RL.PER.RNK,99.03846
New Zealand,NZL,"Rule of Law: Percentile Rank, Lower Bound of 90% Confidence Interval",RL.PER.RNK.LOWER,91.82692
New Zealand,NZL,"Rule of Law: Percentile Rank, Upper Bound of 90% Confidence Interval",RL.PER.RNK.UPPER,100
New Zealand,NZL,Rule of Law: Standard Error,RL.STD.ERR,0.1582645
New Zealand,NZL,Voice and Accountability: Estimate,VA.EST,1.596883
New Zealand,NZL,Voice and Accountability: Number of Sources,VA.NO.SRC,10
New Zealand,NZL,Voice and Accountability: Percentile Rank,VA.PER.RNK,99.03381
New Zealand,NZL,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,93.71981
New Zealand,NZL,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,100
New Zealand,NZL,Voice and Accountability: Standard Error,VA.STD.ERR,0.1405412
Nicaragua,NIC,Control of Corruption: Estimate,CC.EST,-1.249458
Nicaragua,NIC,Control of Corruption: Number of Sources,CC.NO.SRC,11
Nicaragua,NIC,Control of Corruption: Percentile Rank,CC.PER.RNK,10.57692
Nicaragua,NIC,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,4.807693
Nicaragua,NIC,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,16.34615
Nicaragua,NIC,Control of Corruption: Standard Error,CC.STD.ERR,0.1392257
Nicaragua,NIC,Government Effectiveness: Estimate,GE.EST,-0.7140198
Nicaragua,NIC,Government Effectiveness: Number of Sources,GE.NO.SRC,8
Nicaragua,NIC,Government Effectiveness: Percentile Rank,GE.PER.RNK,24.03846
Nicaragua,NIC,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,12.5
Nicaragua,NIC,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,40.38462
Nicaragua,NIC,Government Effectiveness: Standard Error,GE.STD.ERR,0.2337076
Nicaragua,NIC,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.6496124
Nicaragua,NIC,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,6
Nicaragua,NIC,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,23.11321
Nicaragua,NIC,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,13.67924
Nicaragua,NIC,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,39.15094
Nicaragua,NIC,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.2382714
Nicaragua,NIC,Regulatory Quality: Estimate,RQ.EST,-0.6596352
Nicaragua,NIC,Regulatory Quality: Number of Sources,RQ.NO.SRC,8
Nicaragua,NIC,Regulatory Quality: Percentile Rank,RQ.PER.RNK,26.92308
Nicaragua,NIC,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,13.46154
Nicaragua,NIC,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,39.42308
Nicaragua,NIC,Regulatory Quality: Standard Error,RQ.STD.ERR,0.1975814
Nicaragua,NIC,Rule of Law: Estimate,RL.EST,-1.217995
Nicaragua,NIC,Rule of Law: Number of Sources,RL.NO.SRC,12
Nicaragua,NIC,Rule of Law: Percentile Rank,RL.PER.RNK,9.134615
Nicaragua,NIC,"Rule of Law: Percentile Rank, Lower Bound of 90% Confidence Interval",RL.PER.RNK.LOWER,5.288462
Nicaragua,NIC,"Rule of Law: Percentile Rank, Upper Bound of 90% Confidence Interval",RL.PER.RNK.UPPER,16.34615
Nicaragua,NIC,Rule of Law: Standard Error,RL.STD.ERR,0.1494016
Nicaragua,NIC,Voice and Accountability: Estimate,VA.EST,-1.097209
Nicaragua,NIC,Voice and Accountability: Number of Sources,VA.NO.SRC,12
Nicaragua,NIC,Voice and Accountability: Percentile Rank,VA.PER.RNK,18.84058
Nicaragua,NIC,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,13.04348
Nicaragua,NIC,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,22.70531
Nicaragua,NIC,Voice and Accountability: Standard Error,VA.STD.ERR,0.1258603
Niger,NER,Control of Corruption: Estimate,CC.EST,-0.6588671
Niger,NER,Control of Corruption: Number of Sources,CC.NO.SRC,12
Niger,NER,Control of Corruption: Percentile Rank,CC.PER.RNK,27.40385
Niger,NER,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,18.75
Niger,NER,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,38.46154
Niger,NER,Control of Corruption: Standard Error,CC.STD.ERR,0.1546645
Niger,NER,Government Effectiveness: Estimate,GE.EST,-0.617085
Niger,NER,Government Effectiveness: Number of Sources,GE.NO.SRC,10
Niger,NER,Government Effectiveness: Percentile Rank,GE.PER.RNK,29.32692
Niger,NER,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,15.38461
Niger,NER,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,40.86538
Niger,NER,Government Effectiveness: Standard Error,GE.STD.ERR,0.208774
Niger,NER,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-1.742846
Niger,NER,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,5
Niger,NER,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,6.132075
Niger,NER,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,3.773585
Niger,NER,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,10.37736
Niger,NER,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.2437513
Niger,NER,Regulatory Quality: Estimate,RQ.EST,-0.7429972
Niger,NER,Regulatory Quality: Number of Sources,RQ.NO.SRC,8
Niger,NER,Regulatory Quality: Percentile Rank,RQ.PER.RNK,23.07692
Niger,NER,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,11.53846
Niger,NER,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,37.01923
Niger,NER,Regulatory Quality: Standard Error,RQ.STD.ERR,0.1961052
Niger,NER,Rule of Law: Estimate,RL.EST,-0.547357
Niger,NER,Rule of Law: Number of Sources,RL.NO.SRC,12
Niger,NER,Rule of Law: Percentile Rank,RL.PER.RNK,32.69231
Niger,NER,"Rule of Law: Percentile Rank, Lower Bound of 90% Confidence Interval",RL.PER.RNK.LOWER,21.15385
Niger,NER,"Rule of Law: Percentile Rank, Upper Bound of 90% Confidence Interval",RL.PER.RNK.UPPER,43.26923
Niger,NER,Rule of Law: Standard Error,RL.STD.ERR,0.1494541
Niger,NER,Voice and Accountability: Estimate,VA.EST,-0.516928
Niger,NER,Voice and Accountability: Number of Sources,VA.NO.SRC,12
Niger,NER,Voice and Accountability: Percentile Rank,VA.PER.RNK,33.33333
Niger,NER,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,28.50241
Niger,NER,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,36.71498
Niger,NER,Voice and Accountability: Standard Error,VA.STD.ERR,0.1253575
Nigeria,NGA,Control of Corruption: Estimate,CC.EST,-1.09688
Nigeria,NGA,Control of Corruption: Number of Sources,CC.NO.SRC,14
Nigeria,NGA,Control of Corruption: Percentile Rank,CC.PER.RNK,13.46154
Nigeria,NGA,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,7.211538
Nigeria,NGA,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,19.71154
Nigeria,NGA,Control of Corruption: Standard Error,CC.STD.ERR,0.1373277
Nigeria,NGA,Government Effectiveness: Estimate,GE.EST,-1.029475
Nigeria,NGA,Government Effectiveness: Number of Sources,GE.NO.SRC,11
Nigeria,NGA,Government Effectiveness: Percentile Rank,GE.PER.RNK,12.98077
Nigeria,NGA,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,9.134615
Nigeria,NGA,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,24.51923
Nigeria,NGA,Government Effectiveness: Standard Error,GE.STD.ERR,0.1986486
Nigeria,NGA,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-1.859349
Nigeria,NGA,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,6
Nigeria,NGA,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,4.716981
Nigeria,NGA,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,2.35849
Nigeria,NGA,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,9.905661
Nigeria,NGA,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.2382714
Nigeria,NGA,Regulatory Quality: Estimate,RQ.EST,-0.9626663
Nigeria,NGA,Regulatory Quality: Number of Sources,RQ.NO.SRC,10
Nigeria,NGA,Regulatory Quality: Percentile Rank,RQ.PER.RNK,13.94231
Nigeria,NGA,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,9.615385
Nigeria,NGA,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,26.44231
Nigeria,NGA,Regulatory Quality: Standard Error,RQ.STD.ERR,0.1818842
Nigeria,NGA,Rule of Law: Estimate,RL.EST,-0.8124883
Nigeria,NGA,Rule of Law: Number of Sources,RL.NO.SRC,14
Nigeria,NGA,Rule of Law: Percentile Rank,RL.PER.RNK,21.15385
Nigeria,NGA,"Rule of Law: Percentile Rank, Lower Bound of 90% Confidence Interval",RL.PER.RNK.LOWER,13.94231
Nigeria,NGA,"Rule of Law: Percentile Rank, Upper Bound of 90% Confidence Interval",RL.PER.RNK.UPPER,30.28846
Nigeria,NGA,Rule of Law: Standard Error,RL.STD.ERR,0.1389263
Nigeria,NGA,Voice and Accountability: Estimate,VA.EST,-0.5851821
Nigeria,NGA,Voice and Accountability: Number of Sources,VA.NO.SRC,13
Nigeria,NGA,Voice and Accountability: Percentile Rank,VA.PER.RNK,32.36715
Nigeria,NGA,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,26.08696
Nigeria,NGA,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,34.78261
Nigeria,NGA,Voice and Accountability: Standard Error,VA.STD.ERR,0.1205337
Niue,NIU,Control of Corruption: Estimate,CC.EST,..
Niue,NIU,Control of Corruption: Number of Sources,CC.NO.SRC,..
Niue,NIU,Control of Corruption: Percentile Rank,CC.PER.RNK,..
Niue,NIU,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,..
Niue,NIU,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,..
Niue,NIU,Control of Corruption: Standard Error,CC.STD.ERR,..
Niue,NIU,Government Effectiveness: Estimate,GE.EST,..
Niue,NIU,Government Effectiveness: Number of Sources,GE.NO.SRC,..
Niue,NIU,Government Effectiveness: Percentile Rank,GE.PER.RNK,..
Niue,NIU,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,..
Niue,NIU,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,..
Niue,NIU,Government Effectiveness: Standard Error,GE.STD.ERR,..
